"","age","female","college","church","catholic","jewish","bible","income","pid","media","feeling.dem","feeling.demc","feeling.repc","feeling.rep","abortion","black","latino","white","gay.marriage","gay.discrimination","racial.resentment","moral.traditionalism","gay.therm","immigrants","gays.adoption","trans.military","authoritarianism","aid.blacks","sample_type","race","birthright.citizenship","dreamers","border.wall","urban.unrest","conservative"
"1130",32,0,1,NA,0,0,2,1,0,0,75,85,0,0,0,0,0,0,0,0,0,0.375,1,0,0,0,0,0,2,"other",0,0,0,0,0
"1131",50,1,0,NA,0,0,NA,1,0.166666666666667,0,50,70,0,10,0,0,0,1,0,0,0.375,0.375,0.744897959183674,0,0,1,0.25,0,2,"white",0,0,0,0,0
"1132",65,1,0,0,1,0,3,NA,1,0,0,0,100,100,1,0,1,0,0,0,0.75,0.75,0.489795918367347,1,1,1,0.75,0,2,"latino",0,0,1,1,1
"1133",35,1,1,NA,0,0,1,1,0,0,70,85,0,0,0,1,0,0,0,0,0,0.5,1,0,0,0,0.5,0,2,"black",0,0,0,0,0
"1134",26,0,1,NA,0,0,1,0,0.166666666666667,NA,60,70,30,30,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,0,2,"white",0,0,0,0,0
"1135",37,0,1,NA,0,0,1,1,0.333333333333333,NA,70,70,0,0,0,0,0,1,0,0,0.0625,0.375,0.693877551020408,0,0,0,0,0,2,"white",0,0,0,0,0
"1136",78,1,0,1,0,0,3,0,1,0,0,0,85,70,1,0,0,1,0,1,0.75,1,0.387755102040816,1,1,1,0.75,1,2,"white",1,0,1,0,0
"1137",42,0,0,0,0,0,1,0,0.666666666666667,NA,0,60,100,100,0,0,0,1,1,1,0.625,0.375,0.489795918367347,1,1,0,0.5,NA,2,"white",0,1,0,1,1
"1138",42,0,1,NA,0,0,2,1,1,0,0,0,100,85,0,0,0,1,0,0,0.875,0.75,0.846938775510204,0,0,1,0.75,1,2,"white",1,0,1,1,1
"1139",71,1,0,NA,0,0,3,0,0.666666666666667,0,25,0,85,70,0,0,0,1,0,0,1,0.25,0.489795918367347,1,0,0,0.75,0,2,"white",1,0,1,0,0
"1140",58,1,1,0,0,0,2,0,0.666666666666667,0,15,15,15,15,0,0,0,1,0,0,0.5,0.5,0.693877551020408,1,0,0,0.5,NA,2,"white",0,0,0,NA,NA
"1141",57,1,0,0,0,0,3,0,0,0,100,100,0,0,0,1,0,0,0,0,0.25,0.5,0.846938775510204,0,0,1,1,0,2,"black",1,0,0,0,0
"1142",61,1,1,NA,0,0,1,1,0.333333333333333,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0.125,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1143",37,0,1,NA,1,0,1,1,0.666666666666667,0,45,65,20,55,NA,0,0,1,0,0,0.6875,0.625,0.897959183673469,1,0,0,0.5,0,2,"white",1,0,1,0,0
"1144",49,0,1,0,1,0,NA,1,0.666666666666667,0,40,60,40,60,1,0,1,0,0,0,0.5,0.875,0.285714285714286,0,1,0,0.5,0,2,"latino",0,0,0,0,0
"1145",80,1,0,1,0,0,3,0,0,0,85,NA,NA,15,1,NA,NA,NA,1,0,0.625,0.5,NA,0,1,0,1,NA,2,NA,0,1,0,0,0
"1146",34,1,0,0,0,0,NA,0,1,0,0,15,100,85,NA,0,1,0,0,1,0.375,0.75,NA,0,1,0,0.25,0,2,"latino",0,0,0,0,0
"1147",71,1,1,NA,1,0,2,0,0,0,85,100,0,0,0,0,1,0,0,0,0.0625,0.125,1,0,0,0,0,0,2,"latino",0,0,0,0,0
"1148",42,0,1,NA,1,0,2,1,0.833333333333333,0,40,50,85,85,0,0,0,1,0,0,0.8125,0.375,0.489795918367347,0,0,0,0.75,0,2,"white",0,0,1,1,1
"1149",62,0,1,1,1,0,2,1,1,0,0,0,85,70,1,0,0,1,0,0,0.6875,0.875,0.591836734693878,0,1,1,1,0,2,"white",1,0,0,1,1
"1150",63,1,0,0,0,0,3,0,1,0,10,25,85,65,0,0,0,1,0,1,0.875,0.75,0.23469387755102,0,1,0,0.25,0,2,"white",0,1,1,1,1
"1151",27,1,1,NA,0,0,1,1,0,NA,68,65,0,5,0,0,0,1,0,0,0,0.375,0.897959183673469,0,0,0,0,0,2,"white",0,0,0,0,0
"1152",38,1,0,NA,0,0,2,0,0,0,100,70,60,30,0,1,0,0,0,0,0,0.875,0.489795918367347,1,0,1,0.5,0,2,"black",0,0,1,0,0
"1153",33,0,0,NA,0,0,1,1,0.666666666666667,NA,15,30,90,60,0,0,0,1,0,0,0.4375,0.875,0.693877551020408,1,0,0,0.25,0,2,"white",1,0,0,0,0
"1154",63,0,1,NA,0,0,NA,0,1,NA,0,0,100,90,0,0,0,1,1,1,0.6875,1,0.897959183673469,0,1,1,0.5,1,2,"white",1,0,1,1,1
"1155",38,1,0,NA,0,0,NA,0,0.5,0,0,0,15,15,0,0,0,1,0,0,0.5,0.5,0.489795918367347,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1156",72,1,1,1,0,0,2,1,1,0,0,0,100,85,NA,0,0,1,0,0,0.875,1,0.693877551020408,1,0,0,0.5,1,2,"white",1,0,1,1,1
"1157",26,1,1,NA,0,0,1,1,0,0,70,80,0,40,0,0,0,1,0,0,0.1875,0.25,0.846938775510204,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1158",35,0,0,NA,0,0,1,0,0.666666666666667,0,60,40,60,60,0,0,0,1,0,1,0.5,0.375,0.489795918367347,1,0,0,0.5,1,2,"white",0,0,0,NA,NA
"1159",61,1,0,1,0,0,3,0,1,0,0,15,100,100,0,0,0,1,1,1,0.8125,0.625,0.489795918367347,0,1,1,1,0,2,"white",0,0,1,1,1
"1160",58,1,0,NA,0,0,3,0,0.833333333333333,0,70,60,90,40,0,0,0,1,0,0,0.625,0.5,0.489795918367347,0,0,1,0.75,NA,2,"white",0,0,0,0,0
"1161",39,0,0,NA,0,0,2,0,0.5,0,0,0,75,60,0,0,0,1,0,0,1,0.75,0.489795918367347,0,0,1,0.25,0,2,"white",0,0,1,NA,NA
"1162",54,1,1,NA,1,0,2,1,0,0,70,70,0,0,0,0,0,0,1,0,0.5625,0.5,0.489795918367347,0,0,1,0.5,0,2,"other",0,0,0,1,1
"1163",52,0,0,0,0,0,3,1,0.5,NA,15,30,85,85,1,0,1,0,1,0,0.8125,0.625,0.693877551020408,0,1,0,0.5,0,2,"latino",0,0,1,1,1
"1164",69,0,0,0,0,0,3,1,1,0,0,0,100,100,1,0,0,1,1,0,0.75,1,NA,0,1,1,0.75,1,2,"white",0,0,1,1,1
"1165",60,1,0,NA,0,0,1,0,0.333333333333333,0,85,100,0,0,0,0,0,1,0,0,0.0625,0,0.846938775510204,0,0,0,0,0,2,"white",0,0,0,0,0
"1166",67,1,0,NA,1,0,2,1,0,0,60,60,15,30,0,0,0,1,0,0,0.25,0.5,0.693877551020408,0,0,1,0.75,NA,2,"white",0,0,0,NA,NA
"1167",47,1,0,NA,0,0,1,1,0,0,85,100,0,0,0,0,0,1,0,0,0.4375,0.125,1,0,0,0,0,0,2,"white",0,0,0,0,0
"1168",67,0,0,0,0,0,3,0,1,0,0,0,100,100,0,0,0,1,0,0,0.9375,0.875,0.846938775510204,1,1,0,0.5,0,2,"white",1,1,1,1,1
"1169",57,0,0,NA,1,0,1,1,0,0,85,85,0,0,0,0,0,1,0,0,0,0.25,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1170",31,1,1,NA,0,0,1,1,0,0,85,75,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,2,"white",0,0,0,0,0
"1171",73,1,1,0,0,0,2,0,0.666666666666667,0,NA,NA,NA,NA,0,0,0,1,0,0,0.3125,0.5,0.846938775510204,0,0,1,0,0,2,"white",1,0,0,0,0
"1172",70,0,0,1,0,0,3,0,1,0,10,50,95,85,0,0,1,0,0,0,0.4375,1,0.13265306122449,1,1,1,0.5,0,2,"latino",0,0,1,1,1
"1173",80,1,0,1,0,0,3,0,0.833333333333333,0,0,0,85,85,1,0,0,1,NA,1,0.5,1,0.591836734693878,0,NA,0,1,NA,2,"white",0,NA,1,1,1
"1174",61,0,0,0,1,0,2,0,0.5,0,60,60,60,60,0,0,0,1,0,0,0.5,0.375,0.489795918367347,0,1,1,1,0,2,"white",0,0,1,0,0
"1175",41,1,1,0,0,0,3,1,0.166666666666667,NA,60,60,40,40,0,0,0,1,0,0,0.1875,0.5,0.489795918367347,0,0,0,0.5,0,2,"white",0,0,0,0,0
"1176",68,1,0,1,0,0,3,1,1,0,15,15,NA,60,1,0,0,1,1,0,0.375,0.875,0.387755102040816,1,1,0,0.75,0,2,"white",0,0,1,0,0
"1177",32,0,1,0,0,0,2,0,0.166666666666667,0,60,60,0,30,0,1,0,0,0,0,0,0.25,0.489795918367347,0,0,1,0.75,0,2,"black",0,0,0,0,0
"1178",65,1,0,NA,1,0,NA,1,0.5,0,50,70,50,70,0,0,1,0,0,0,0.625,0.5,NA,0,1,1,1,NA,2,"latino",0,0,0,NA,NA
"1179",28,0,1,0,0,0,1,0,0.333333333333333,0,70,60,1,15,0,0,0,1,0,0,0.125,0.25,1,0,0,0,0,0,2,"white",0,0,0,0,0
"1180",33,0,1,0,0,0,2,0,0,0,80,50,0,50,0,1,0,0,0,0,0.125,0.25,0.489795918367347,0,0,0,0.75,1,2,"black",0,0,0,0,0
"1181",30,0,0,NA,0,0,2,0,1,0,10,0,80,60,0,0,0,1,0,0,NA,NA,0.285714285714286,NA,0,NA,NA,1,2,"white",0,0,0,NA,NA
"1182",64,0,0,0,1,0,3,0,1,NA,0,0,100,70,0,0,0,1,1,0,0.625,1,0.489795918367347,1,1,0,0.5,0,2,"white",1,1,1,1,1
"1183",61,0,0,1,0,0,3,1,1,0,0,0,85,60,0,0,0,1,0,0,0.5625,1,0.489795918367347,1,0,0,0.5,1,2,"white",1,0,1,1,1
"1184",49,1,1,NA,0,0,2,1,0.333333333333333,0,85,70,0,15,0,0,0,1,0,0,0.5,0.375,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1185",62,1,0,NA,0,0,NA,0,0.166666666666667,0,85,100,0,15,0,0,0,1,0,0,0.625,0.375,0.897959183673469,1,0,0,1,0,2,"white",0,0,0,0,0
"1186",39,0,0,NA,0,0,NA,0,0.5,0,0,15,60,0,1,0,1,0,0,0,0.5625,0.625,1,0,1,1,0.75,1,2,"latino",0,0,1,0,0
"1187",-9,1,1,0,0,0,2,0,0.5,0,50,70,60,50,0,1,0,0,1,1,0.0833333333333333,0.75,1,0,1,1,0.333333333333333,0,2,"black",0,0,0,0,0
"1188",66,1,1,NA,0,0,NA,1,1,NA,0,15,100,85,0,0,0,0,0,0,0.9375,1,0.13265306122449,1,1,0,0.5,0,2,"other",0,1,1,1,1
"1189",62,1,1,NA,0,0,NA,0,0,0,85,85,15,30,0,0,0,0,0,0,0.5,0.5,0.897959183673469,0,0,0,0.75,NA,2,"other",0,0,0,0,0
"1190",80,0,0,1,0,0,2,1,0.5,0,40,70,70,40,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,2,"white",0,0,0,1,1
"1191",62,1,1,0,0,0,2,NA,0.333333333333333,0,70,85,0,30,0,0,0,1,0,0,0.0833333333333333,0.875,0.591836734693878,0,NA,NA,0,0,2,"white",NA,0,0,0,0
"1192",47,0,0,NA,0,0,3,NA,1,NA,0,15,70,70,1,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,1,2,"white",1,1,1,1,1
"1193",42,0,0,NA,0,0,3,0,0,0,100,100,0,0,0,1,0,0,0,0,0.375,0.5,0.693877551020408,0,0,0,0.75,0,2,"black",0,0,0,0,0
"1194",34,1,1,1,0,0,2,0,0.833333333333333,NA,15,15,75,70,1,0,0,1,0,0,0.3125,0.875,1,0,0,0,0.75,0,2,"white",0,0,0,0,0
"1195",-9,1,1,NA,1,0,2,1,0.833333333333333,0,0,15,85,40,0,0,0,0,0,0,0.625,1,0.744897959183674,1,0,0,0,1,2,"other",1,0,1,0,0
"1196",60,0,0,1,0,0,3,0,0.833333333333333,NA,20,0,100,70,1,0,1,0,1,1,0.8125,0.5,NA,0,1,0,1,1,2,"latino",0,0,1,0,0
"1197",54,1,0,NA,0,0,1,1,0.333333333333333,0,70,75,0,10,0,0,0,1,0,0,0.3125,0.375,0.846938775510204,0,0,0,0.5,0,2,"white",0,0,0,0,0
"1198",35,0,0,NA,0,0,1,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0,0,1,0,0,2,"white",0,0,0,0,0
"1199",73,1,NA,0,0,0,3,1,1,0,0,9,100,75,1,0,0,1,0,0,1,1,0.489795918367347,1,1,0,0.75,NA,2,"white",0,0,1,1,1
"1200",80,1,0,1,0,0,3,0,1,0,0,15,100,85,1,0,0,1,1,NA,0.75,1,NA,0,1,0,0.5,0,2,"white",0,0,1,1,1
"1201",64,0,1,0,0,0,3,1,1,0,0,0,95,97,NA,0,1,0,0,NA,0.8125,0.875,0.387755102040816,0,0,0,0.75,1,2,"latino",1,NA,1,1,1
"1202",32,0,1,0,0,0,2,1,1,0,30,15,70,85,1,0,0,1,0,0,0.5,0.75,0.387755102040816,1,0,0,0.75,0,2,"white",1,1,1,1,1
"1203",56,0,0,NA,0,0,1,0,0.666666666666667,0,30,40,85,85,0,0,1,0,0,0,1,0.5,0.489795918367347,0,0,0,0.75,NA,2,"latino",0,0,1,1,1
"1204",68,0,0,NA,0,0,2,1,1,0,0,0,100,70,0,0,0,1,0,0,0.5,0.75,0.693877551020408,1,0,0,0,0,2,"white",0,0,1,1,1
"1205",67,0,1,0,0,0,2,1,0.666666666666667,0,0,30,70,30,0,0,0,1,0,0,0.625,0.5,0.693877551020408,0,0,0,0,0,2,"white",0,0,1,0,0
"1206",67,0,1,0,0,0,3,1,1,NA,15,15,85,85,0,0,0,1,0,0,0.9375,0.875,0.489795918367347,0,0,1,1,0,2,"white",1,0,1,0,0
"1207",52,1,0,NA,0,0,2,0,0.333333333333333,0,85,50,0,40,0,0,0,1,0,0,0.625,0.625,1,0,0,0,0.75,1,2,"white",1,0,1,0,0
"1208",58,0,0,1,0,0,3,1,1,0,0,0,100,100,0,0,0,1,1,1,NA,NA,NA,NA,1,NA,NA,0,2,"white",1,1,1,1,1
"1209",57,1,0,1,1,0,2,1,0.5,0,50,70,40,60,0,0,0,1,0,0,0.375,0.625,0.693877551020408,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1210",39,1,1,0,0,0,1,1,0.333333333333333,0,40,15,0,15,0,0,0,0,0,0,0,0.125,1,0,0,0,0,0,2,"other",0,0,0,0,0
"1211",23,0,1,NA,1,0,2,1,0,0,50,70,5,10,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,2,"latino",0,0,0,0,0
"1212",63,1,0,0,0,0,2,0,1,0,NA,NA,NA,NA,1,0,0,0,1,0,0.875,1,0.489795918367347,0,1,0,0.75,1,2,"other",0,0,1,1,1
"1213",-9,1,1,1,0,0,NA,1,0.666666666666667,0,30,0,NA,70,0,0,0,1,0,0,0.5625,0.875,0.489795918367347,0,1,0,0.75,0,2,"white",0,0,0,0,0
"1214",37,0,1,NA,0,0,1,1,0.166666666666667,0,60,70,15,50,0,0,0,1,0,0,0.375,0.375,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1215",69,1,0,0,0,0,NA,0,0.666666666666667,0,0,40,100,85,1,0,0,1,1,1,0.75,1,NA,1,1,0,1,1,2,"white",1,0,1,1,1
"1216",42,1,0,NA,0,0,2,0,1,0,0,0,100,85,1,0,0,1,1,0,0.625,0.75,0.591836734693878,0,0,0,0.5,0,2,"white",0,0,1,0,0
"1217",66,1,0,1,1,0,2,0,0.166666666666667,0,60,60,15,50,NA,0,1,0,1,0,0,0.5,0.693877551020408,0,0,1,0.5,0,2,"latino",0,0,0,0,0
"1218",69,1,1,NA,0,0,1,1,0,0,50,70,0,0,0,0,0,1,0,0,0.1875,0.5,0.591836734693878,0,0,1,0,0,2,"white",0,0,0,0,0
"1219",72,0,1,NA,1,0,1,1,0,0,70,85,0,0,NA,0,0,1,0,0,0.1875,0.125,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1220",38,1,1,0,0,0,3,0,0.833333333333333,NA,30,0,85,70,0,0,0,1,1,1,NA,NA,NA,NA,0,NA,NA,1,2,"white",0,0,0,1,1
"1221",66,1,1,0,0,0,1,1,0,0,85,85,0,0,0,1,0,0,0,0,0.0625,0.5,1,0,0,1,0.25,0,2,"black",0,0,0,0,0
"1222",58,0,1,NA,0,0,3,1,1,0,30,70,0,70,0,0,0,1,0,0,0.625,0.5,0.846938775510204,0,0,0,0.75,0,2,"white",0,0,0,0,0
"1223",27,0,0,0,1,0,3,0,0.333333333333333,0,85,85,0,50,0,0,1,0,1,0,0.5625,0.5,NA,0,0,0,1,NA,2,"latino",0,0,0,0,0
"1224",28,1,1,NA,0,0,1,1,0,0,75,75,0,0,0,0,0,1,0,0,0,0.125,1,0,0,0,0,0,2,"white",0,0,0,0,0
"1225",50,0,0,NA,0,0,1,1,0,0,85,70,0,15,0,1,0,0,0,0,0.4375,0.5,0.591836734693878,1,0,1,0.25,0,2,"black",0,0,0,0,0
"1226",25,1,1,NA,0,0,2,0,0.166666666666667,0,70,70,0,40,0,0,0,1,0,0,0.0625,0.375,1,0,0,0,0,0,2,"white",0,0,0,0,0
"1227",53,0,1,NA,0,0,NA,1,0,0,60,90,0,10,0,0,0,1,0,0,0.25,0,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1228",80,0,1,1,1,0,2,1,0,0,85,85,0,15,0,0,0,1,0,0,0.1875,0.875,0.795918367346939,0,0,0,0.5,0,2,"white",0,0,0,0,0
"1229",-9,NA,1,1,0,0,3,0,0.333333333333333,0,70,50,85,70,0,NA,NA,NA,NA,1,0.5,1,NA,1,1,0,0.75,0,2,NA,1,1,1,NA,NA
"1230",70,1,0,0,1,0,3,0,1,0,0,0,100,85,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,2,"white",0,1,1,0,0
"1231",64,1,0,NA,0,0,3,0,1,0,0,NA,85,85,0,0,0,1,0,0,1,1,0.693877551020408,1,1,1,0.5,1,2,"white",1,0,1,0,0
"1232",59,1,0,NA,0,0,2,0,0.333333333333333,0,70,85,0,15,0,0,0,1,0,0,0.3125,0.5,0.846938775510204,0,0,1,0,0,2,"white",0,0,0,0,0
"1233",77,0,0,NA,0,0,1,0,0.666666666666667,0,0,15,85,70,0,0,0,1,0,0,0.5,0.75,0.489795918367347,0,1,1,0,0,2,"white",1,0,1,1,1
"1234",49,0,1,NA,0,0,1,0,0,NA,60,85,0,0,0,0,0,1,0,0,0,0.125,0.846938775510204,0,0,0,0,0,2,"white",0,0,0,0,0
"1235",51,1,1,NA,0,0,2,0,1,0,0,30,90,100,0,0,0,1,0,0,0.9375,0.5,0.846938775510204,1,0,0,0,1,2,"white",0,0,1,1,1
"1236",69,1,0,1,0,0,2,1,1,0,15,15,85,85,0,0,0,1,0,1,0.5625,1,0.591836734693878,0,0,0,0.5,1,2,"white",0,0,1,1,1
"1237",69,0,0,1,0,0,2,NA,0.333333333333333,0,40,60,40,30,0,0,0,1,1,0,0.4375,1,0.591836734693878,0,1,1,0.5,0,2,"white",0,0,0,0,0
"1238",30,0,0,0,0,0,2,0,0.333333333333333,NA,70,90,0,50,0,1,0,0,0,0,0,0.75,0.591836734693878,0,1,0,0.75,0,2,"black",0,0,0,0,0
"1239",31,0,1,NA,0,0,1,1,0,0,70,85,0,0,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,2,"white",0,0,0,0,0
"1240",26,1,1,NA,1,0,2,0,0,NA,85,60,0,0,0,0,1,0,0,0,0,0.5,0.846938775510204,0,0,0,0.75,0,2,"latino",0,0,0,0,0
"1241",68,0,1,0,1,0,3,1,1,0,0,0,100,100,1,0,0,1,1,0,0.75,1,0.489795918367347,0,1,1,0.25,0,2,"white",0,0,1,1,1
"1242",67,0,0,NA,0,0,2,0,0.166666666666667,0,70,85,NA,30,0,0,0,1,0,0,0.4375,0.75,0.489795918367347,0,1,1,1,0,2,"white",0,0,0,0,0
"1243",46,0,1,0,0,0,1,1,0.333333333333333,0,70,70,0,40,0,0,1,0,0,0,0.4375,0.375,0.846938775510204,0,0,0,0.5,0,2,"latino",0,0,0,0,0
"1244",40,0,1,NA,1,0,NA,1,0.166666666666667,0,30,85,0,15,0,0,1,0,0,0,0.375,0.25,0.5,0,0,1,0,0,2,"latino",0,0,0,0,0
"1245",23,0,0,NA,1,0,2,0,1,NA,15,NA,90,85,0,0,0,1,0,0,0.9375,0.75,0.489795918367347,1,0,0,0.5,1,2,"white",0,1,1,1,1
"1246",72,0,1,0,1,0,2,1,1,0,60,70,30,50,1,0,0,1,1,0,0.25,1,0.387755102040816,0,0,1,0.25,0,2,"white",0,0,1,0,0
"1247",38,0,0,NA,0,0,1,1,0.333333333333333,0,50,60,0,15,0,0,0,1,0,0,0.25,0.125,0.846938775510204,0,0,1,0.25,0,2,"white",0,0,0,0,0
"1248",76,1,1,0,0,0,3,1,1,NA,0,0,100,70,1,0,0,1,1,1,0.6875,1,0.489795918367347,1,1,0,1,0,2,"white",1,0,1,1,1
"1249",73,0,0,1,0,0,3,1,0.833333333333333,0,0,15,60,70,1,0,0,1,1,0,0.6875,0.375,NA,0,0,0,0.5,0,2,"white",0,0,1,1,1
"1250",34,1,1,NA,1,0,2,1,0.166666666666667,0,50,60,10,50,0,0,0,1,0,0,0.25,0.5,0.591836734693878,0,0,1,0.75,0,2,"white",0,0,0,0,0
"1251",36,1,0,NA,0,0,2,0,0.166666666666667,0,70,85,0,0,0,0,0,1,0,0,0.4375,0.5,0.897959183673469,0,0,0,0.5,0,2,"white",0,0,0,0,0
"1252",80,0,0,1,1,0,2,0,1,0,0,0,100,60,1,0,0,1,0,0,0.5625,1,0.285714285714286,0,1,0,0.75,0,2,"white",1,0,1,1,1
"1253",76,0,0,1,0,0,3,0,1,0,15,0,100,100,1,0,0,1,1,1,1,1,NA,1,1,0,1,1,2,"white",0,0,0,1,1
"1254",66,1,1,NA,1,0,2,1,0.333333333333333,0,60,70,0,40,0,0,0,1,0,0,0.125,0.875,0.693877551020408,0,0,1,0.5,0,2,"white",0,0,0,0,0
"1255",74,0,0,NA,0,0,NA,0,0.5,0,30,40,50,30,NA,0,0,1,NA,0,0.25,0.375,0.591836734693878,0,NA,1,0.5,0,2,"white",0,0,0,0,0
"1256",44,1,1,NA,0,0,1,1,0.833333333333333,0,40,40,0,30,0,0,0,1,0,0,0.625,0.375,0.846938775510204,0,0,1,0,0,2,"white",1,0,0,0,0
"1257",30,1,0,NA,0,0,1,0,0,0,100,85,0,0,0,0,0,1,0,0,0,0.375,1,0,0,0,0,0,2,"white",0,0,0,0,0
"1258",61,1,0,1,0,0,3,0,0.166666666666667,0,35,40,100,75,1,0,0,1,1,1,0.5625,0.75,0.489795918367347,1,0,1,0.75,NA,2,"white",0,0,0,NA,NA
"1259",79,1,0,NA,0,0,1,0,0,NA,70,60,70,70,0,0,0,0,0,0,0.875,0.375,0.438775510204082,1,0,1,0.5,0,2,"other",0,0,0,0,0
"1260",23,0,0,0,0,0,3,1,1,0,0,0,100,70,0,0,0,1,0,0,1,1,1,0,0,0,0.5,1,2,"white",0,0,1,1,1
"1261",38,0,0,NA,0,0,2,0,0,NA,80,85,0,0,0,0,0,1,0,0,0.625,0.75,1,0,0,0,0.75,NA,2,"white",0,0,0,0,0
"1262",75,0,1,NA,1,0,NA,1,0,0,60,85,0,15,0,0,0,1,0,0,0.125,0.625,1,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1263",29,1,0,0,0,0,2,0,0.833333333333333,0,50,40,85,85,0,0,0,1,0,0,0.4375,0.5,1,0,0,1,0.5,0,2,"white",0,0,0,NA,NA
"1264",33,1,0,0,1,0,2,1,0.333333333333333,0,40,60,40,60,1,0,0,1,0,0,0.625,0.375,1,0,0,0,0.5,0,2,"white",0,0,0,0,0
"1265",59,0,0,0,0,0,2,0,0.166666666666667,0,70,85,80,60,0,0,0,1,1,0,0.875,0.625,0.387755102040816,1,0,0,0.75,0,2,"white",1,0,1,0,0
"1266",72,0,0,1,0,0,3,0,0,0,85,100,0,0,NA,0,0,1,0,0,0.1875,0.75,0.846938775510204,0,0,0,0.5,0,2,"white",0,0,0,0,0
"1267",49,1,1,0,0,0,2,1,0,0,85,70,0,15,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,2,"white",0,0,0,0,0
"1268",52,1,0,NA,0,0,1,0,0.833333333333333,0,50,50,50,50,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,NA,1,2,"white",1,0,0,0,0
"1269",52,1,1,0,NA,NA,3,1,1,0,0,0,100,85,0,0,0,1,0,1,0.6875,0.625,0.489795918367347,1,0,0,0.75,1,2,"white",0,0,1,1,1
"1270",41,1,0,NA,0,0,2,1,0,0,70,70,0,0,0,0,0,1,0,0,0.125,0,1,0,0,0,0,0,2,"white",0,0,0,0,0
"1271",-9,1,1,0,0,0,2,1,0.166666666666667,0,85,100,0,15,0,1,0,0,0,0,0,0.25,0.846938775510204,0,0,0,0.25,0,2,"black",0,0,0,0,0
"1272",52,0,1,NA,0,0,1,0,0.666666666666667,0,0,30,85,50,0,0,1,0,0,0,0.6875,0.875,0.489795918367347,1,0,0,0.5,0,2,"latino",1,0,1,1,1
"1273",67,1,1,NA,0,0,1,0,0.333333333333333,0,85,85,0,15,0,0,0,1,0,0,0.5,0.25,0.693877551020408,0,0,0,0.25,0,2,"white",0,0,0,0,0
"1274",53,0,0,0,0,0,3,1,0.666666666666667,0,30,50,0,0,1,0,0,1,1,1,0,0.75,0.489795918367347,0,1,1,0.75,0,2,"white",0,0,0,0,0
"1275",34,1,1,0,0,0,2,1,0.333333333333333,0,60,60,15,40,0,0,0,0,0,0,0.125,0.375,1,0,0,0,0.25,0,2,"other",0,0,0,0,0
"1276",71,1,0,NA,0,0,1,0,0.5,0,60,50,50,60,0,0,0,1,NA,1,0.875,0.5,0.489795918367347,1,NA,0,0.75,NA,2,"white",0,0,0,NA,NA
"1277",28,0,0,NA,0,0,2,1,0.833333333333333,0,40,30,70,85,0,0,0,1,1,1,0.5,0.5,0.13265306122449,0,1,0,1,1,2,"white",0,1,1,NA,NA
"1278",66,0,1,NA,1,0,2,0,0.833333333333333,0,15,30,85,60,0,0,0,1,0,0,0.75,0.625,0.591836734693878,1,0,0,0,1,2,"white",1,1,1,1,1
"1279",69,1,0,NA,0,0,3,0,0,0,85,100,0,0,0,0,0,1,0,1,0.875,1,1,1,0,0,0.75,0,2,"white",0,0,0,0,0
"1280",46,1,0,NA,0,0,1,0,0.333333333333333,0,49,58,0,30,0,0,0,1,0,0,0.6875,0.125,1,0,0,0,0.5,0,2,"white",1,0,0,0,0
"1281",42,0,0,NA,0,0,3,1,0.5,NA,0,0,0,0,NA,0,0,1,NA,NA,0.5,0.5,0.489795918367347,0,NA,1,0.75,NA,2,"white",NA,0,0,NA,NA
"1282",24,1,0,NA,0,0,3,0,0.166666666666667,0,50,60,15,60,0,0,0,0,0,0,0.3125,0.625,0.795918367346939,0,0,0,0.5,0,2,"other",0,0,0,0,0
"1283",53,0,1,NA,0,0,3,1,0.666666666666667,0,20,20,65,60,0,0,0,1,0,0,0.8125,0.875,0.489795918367347,0,0,1,0.5,1,2,"white",0,1,1,1,1
"1284",47,0,1,NA,0,0,2,0,0,0,85,100,0,0,0,0,0,0,0,0,0.625,0.625,0.489795918367347,0,0,1,1,NA,2,"other",0,0,0,NA,NA
"1285",41,1,1,0,0,0,1,1,0,0,85,85,0,0,0,0,0,1,0,0,0,0.25,1,0,0,0,0,0,2,"white",0,0,0,0,0
